NBACC13;EXPLEVT;AUTRE_REACTION;AUTRE_USAGER;REACTION_AUTRE_USAGER;AGGRAVATION;BIEN_EQUIPE;ALLURE;SITUATIONPRESSE;SITUATIONDISTRAIT;SITUATIONCONFIANT;SITUATIONCONTROLE;SITUATIONLUDIQUE;SITUATIONPERF;SITUATIONSTRESS;SITUATIONFATIGUE;HUMEURNEUTRE;HUMEURGAI;HUMEURMECONTENT;HUMEURTRISTE;HUMEURCOLERE;ROLEINFRA;ALCOOL;STUP;SEMAINE;MOMENTJOURNEE;TEMPS;CAUSE_ACC1;CAUSE_ACC2;CAUSE_ACC3;CAUSE_ACC4;CAUSE_ACC5;FORMATION_CAUSE;TRAFIC;CHAUSSEE1;TYPEACC;TRAJET;TYPEROUTE;PASSAGER;VITESSE;EQ2RMABS;EQ2RMCBS;POINTS;DUREE;NBINCI11;ABS_REACTION;MEDICAMENTS;TYPE_ROUTE;MOTIF;ACC/INC
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;incident
;Vou;;1;NSP;2;3;1;2;2;3;3;2;1;1;2;1;5;4;4;4;1;2;2;1;3;1;30.0;20.0;0;50;0;2;2;;;1;;0;40;1;1;12;4;2;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;NSP;2;3;3;1;1;2;4;1;1;1;1;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;NSP;3;;;1;;0;50;1;0;12;4;1;NRP;2;4;1;incident
;Vou;;1;2;2;4;3;1;1;3;4;4;1;1;1;3;3;4;4;4;2;2;2;3;1;2;25.0;50.0;0;0;25;NSP;AUT|quasiment neutre;;;1;;0;25;1;2;10;2;2;1;2;1;3;incident
;Vou;;0;;;4;3;1;NSP;4;4;1;1;1;2;2;1;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;1;2;;;1;;0;95;1;1;12;4;5;AUT|Vous étiez en état de sidération,;2;2;1;incident
;Vou;;1;2;2;4;1;3;1;3;4;2;1;1;1;1;1;4;4;4;2;2;2;1;1;1;50.0;50.0;0;0;0;2;2;;;2;;0;100;0;0;12;4;1;NRP;2;4;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;Vou;;1;2;2;3;1;3;1;3;2;3;1;1;1;2;2;4;4;4;1;2;2;1;1;2;60.0;10.0;0;0;30;2;3;;;1;;0;40;1;1;10;4;3;NRP;2;1;1;incident
;Alo;;1;NSP;NSP;4;3;1;4;4;4;1;1;1;1;2;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;1;;;1;;0;40;0;2;11;3;1;AUT|j'ai déroulé les apprentissages sans paniquer sur le coup;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;1;1;4;3;1;3;4;4;2;1;1;1;3;3;3;3;3;2;2;2;2;1;1;0.0;100.0;0;0;0;2;1;;;3;;0;60;1;1;12;4;2;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;NSP;2;3;3;3;2;3;2;3;1;1;1;1;3;4;4;4;2;1;2;2;2;2;30.0;70.0;0;0;0;NSP;2;;;2;;0;60;1;1;12;1;3;NRP;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;Vou;;1;2;2;3;3;1;1;4;4;1;1;1;2;1;4;4;4;4;2;2;2;1;1;1;10.0;90.0;0;0;0;2;2;;;1;;0;40;1;1;12;4;1;NRP;2;2;1;incident
;Vou;;1;2;2;4;3;1;1;3;3;1;1;1;1;4;3;4;4;4;1;2;2;1;1;1;0.0;100.0;0;0;0;1;1;;;1;;0;70;1;1;12;4;4;NRP;2;4;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;2;2;3;3;2;2;3;3;1;1;1;1;1;4;4;4;4;2;2;2;1;1;2;50.0;40.0;0;0;10;2;4;;;1;;0;30;0;1;12;3;10;2;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;1;2;4;3;2;1;4;4;1;1;1;2;4;3;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;NSP;1;;;3;;0;70;0;0;9;4;1;NRP;2;AUT|carrefour en entrée d'aglomération;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;incident
;Vou;;0;;;4;3;NSP;3;3;3;1;1;NSP;NSP;1;4;4;4;4;2;2;2;2;1;1;50.0;50.0;0;0;0;2;1;;;2;;0;70;1;1;12;4;1;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;incident
;Vou;;1;2;2;4;3;1;1;4;4;4;1;1;1;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;4;;;1;;0;15;0;1;12;3;5;AUT|il a déboité de sa file de droite car la circulation de sa file s'arrêtait et il ne m'a pas vu;2;4;1;incident
;Vou;;1;2;2;3;3;2;2;4;4;3;1;1;1;3;3;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;1;;;1;;0;40;0;1;12;4;2;AUT|j'ai réagis correctement pour eviter le choc;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;2;2;4;3;1;1;4;4;4;1;1;1;1;3;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;1;3;;;2;;1;40;1;0;12;3;3;NRP;2;1;3;incident
;Alo;;1;1;2;4;3;2;2;3;3;1;1;2;1;1;4;4;4;4;2;2;2;1;1;1;10.0;90.0;0;0;0;NSP;2;;;1;;0;50;1;1;12;2;6;3;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;incident
;Vou;;0;;;4;3;2;1;3;4;3;2;1;1;1;5;5;5;5;2;2;2;2;1;1;0.0;100.0;0;0;0;NSP;2;;;1;;0;90;0;1;9;1;3;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;3;3;NSP;1;3;3;3;1;1;1;1;4;4;4;4;2;2;2;2;1;1;0.0;100.0;0;0;0;1;4;;;1;;0;40;0;1;12;2;4;AUT|j'ai évité en ralentissant;2;2;3;incident
;Vou;;1;1;1;4;1;1;2;4;4;1;1;1;1;1;4;4;4;4;2;2;2;1;1;1;90.0;10.0;0;0;0;2;2;;;2;;0;30;1;1;12;4;1;NRP;2;1;3;incident
;Vou;;0;;;4;3;1;2;4;3;3;1;1;2;1;1;4;4;4;2;2;2;2;1;1;20.0;80.0;0;0;0;1;1;;;2;;1;90;1;1;12;4;3;NRP;2;3;3;incident
;Vou;;1;2;2;3;3;2;1;4;3;2;1;1;2;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;2;;;1;;0;50;1;1;12;3;2;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;NRP;;1;2;2;4;3;3;1;2;3;1;1;1;2;2;3;4;4;4;1;2;2;1;1;3;1.0;90.0;0;0;9;2;3;;;1;;0;70;1;1;10;4;3;1;2;4;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;0;;;4;3;2;2;3;3;1;1;3;2;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;4;;;1;;0;75;1;1;12;1;1;NRP;2;3;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;incident
;Vou;;1;2;2;4;3;3;2;3;4;1;1;1;1;5;5;5;5;5;2;2;2;1;1;1;10.0;90.0;0;0;0;1;3;;;1;;0;100;1;1;10;4;2;NRP;2;2;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;2;2;3;3;1;1;3;4;4;1;1;1;2;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;1;;;1;;0;25;0;0;12;3;2;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Alo;;1;1;1;3;1;3;2;4;4;2;1;2;2;3;5;5;4;4;2;2;2;1;1;1;85.0;10.0;0;5;0;NSP;2;;;1;;0;40;1;1;12;3;1;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Alo;;1;1;1;4;3;1;1;4;4;4;1;1;2;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;2;;;1;;0;45;1;1;12;4;2;NRP;2;1;1;incident
;Vou;;0;;;3;3;2;2;3;4;1;1;1;1;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;3;;;1;;0;50;1;1;11;4;2;NRP;2;4;2;incident
;Vou;;0;;;3;3;1;1;3;3;1;1;1;1;3;3;4;4;4;1;2;2;1;1;1;0.0;80.0;0;20;0;1;2;;;2;;0;35;0;0;12;4;4;AUT|voir ci-dessus;2;1;3;incident
;Vou;;1;NSP;2;4;1;2;3;3;3;4;1;2;3;1;1;3;3;2;1;2;2;2;1;1;50.0;0.0;0;50;0;NSP;2;;;3;;1;70;1;1;12;4;1;3;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;1;1;3;3;2;1;4;4;3;1;3;1;1;4;4;4;4;2;2;2;1;1;1;50.0;50.0;0;0;0;2;3;;;1;;1;50;0;1;6;4;1;NRP;2;4;1;incident
;Vou;;0;;;3;3;3;1;3;2;2;1;1;1;2;1;4;4;4;2;2;2;2;1;1;30.0;70.0;0;0;0;1;2;;;1;;0;40;1;1;12;4;2;1;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;0;;;3;3;1;2;3;3;3;1;1;1;3;5;1;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;1;;;2;;0;85;1;1;12;2;3;NRP;3;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;0;;;3;3;1;1;4;4;4;1;1;1;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;NSP;2;;;2;;0;60;0;2;12;4;4;1;2;2;3;incident
;Vou;;1;NSP;NSP;4;3;2;1;4;4;1;1;1;2;1;1;4;4;4;2;2;2;2;1;1;10.0;90.0;0;0;0;NSP;1;;;3;;1;50;1;1;12;4;5;2;2;AUT|col de montage;3;incident
;Vou;;1;1;1;4;3;1;1;4;4;4;1;1;1;1;1;4;4;4;2;2;2;1;1;1;2.0;98.0;0;0;0;2;4;;;1;;0;50;1;1;12;4;2;NRP;2;3;3;incident
;Vou;;1;2;2;4;3;1;1;2;3;3;1;1;1;1;1;4;4;4;2;2;2;1;3;1;100.0;0.0;0;0;0;2;1;;;1;;0;40;1;1;12;3;1;NRP;2;1;1;incident
;Vou;;0;;;4;3;1;1;3;4;1;1;1;2;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;3;;;1;;0;70;0;1;10;4;2;NRP;2;3;1;incident
;Vou;;0;;;3;1;2;1;3;3;2;1;1;2;3;3;1;4;4;2;2;2;2;1;1;100.0;0.0;0;0;0;1;2;;;3;;0;70;0;1;12;3;2;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;2;2;3;3;1;3;3;4;1;1;1;1;1;5;4;4;4;1;2;2;1;1;1;0.0;90.0;0;10;0;2;3;;;1;;0;50;0;0;10;4;1;NRP;2;4;1;incident
;Alo;;1;NSP;2;3;3;1;1;3;3;1;1;1;3;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;1;;;1;;0;50;0;0;12;4;1;NRP;2;1;1;incident
;Vou;;1;2;2;3;1;2;1;3;3;4;2;1;2;2;1;4;4;4;1;2;2;1;1;1;10.0;90.0;0;0;0;2;3;;;1;;0;80;1;1;12;4;1;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;3;3;1;1;4;4;2;1;1;1;1;4;4;4;4;2;2;2;1;1;1;10.0;90.0;0;0;0;2;3;;;1;;0;30;1;0;12;4;2;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Alo;;0;;;4;3;1;1;3;3;2;1;1;1;3;3;4;4;4;2;2;2;2;3;1;0.0;100.0;0;0;0;2;1;;;1;;0;50;1;1;12;3;1;2;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;incident
;Vou;;1;2;2;4;3;2;1;4;4;4;1;1;1;5;1;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;2;;;1;;0;100;0;1;12;3;3;1;2;3;1;incident
;Vou;;1;2;2;4;3;1;1;4;4;1;1;1;1;3;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;1;1;;;1;;0;40;1;1;8;4;4;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;4;3;1;4;3;3;1;1;1;2;3;4;4;4;4;2;2;2;1;1;1;100.0;0.0;0;0;0;2;1;;;3;;0;70;1;1;12;3;1;AUT|néant;2;2;3;incident
;Vou;;1;1;1;4;3;1;1;4;4;2;1;1;1;4;3;4;4;4;2;2;2;2;1;1;0.0;100.0;0;0;0;2;AUT|on etait trois, deux motos et la voiture au stop;;;2;;0;90;1;1;12;4;1;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;incident
;Vou;;1;1;1;3;3;2;2;4;4;1;1;1;1;1;4;4;4;4;2;2;2;1;1;1;20.0;80.0;0;0;0;1;3;;;2;;0;100;1;1;12;4;1;"AUT|temps de réaction ""normal""";2;4;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;2;NSP;4;3;3;2;4;4;3;1;1;1;1;1;4;4;4;2;2;2;2;1;1;0.0;100.0;0;0;0;NSP;1;;;2;;0;100;0;1;12;4;1;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;incident
;Vou;;0;;;4;3;1;1;4;4;4;1;1;1;3;4;4;4;4;1;2;2;1;2;1;0.0;100.0;0;0;0;2;2;;;2;;0;50;1;1;12;4;3;NRP;2;1;1;incident
;Vou;;1;2;2;4;3;1;1;4;4;1;1;1;1;4;1;4;4;4;2;2;2;2;1;1;10.0;90.0;0;0;0;2;2;;;3;;1;50;1;1;12;4;5;2;2;1;3;incident
;Vou;;1;NSP;2;3;1;2;1;4;3;3;2;1;1;1;4;4;4;4;2;2;2;1;1;1;50.0;50.0;0;0;0;1;2;;;1;;0;50;1;1;12;1;1;2;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;1;1;3;3;2;1;3;3;1;1;1;1;1;4;4;4;4;2;2;2;1;1;1;10.0;90.0;0;0;0;2;3;;;1;;0;50;1;1;12;4;1;NRP;2;2;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;1;1;4;3;2;2;3;4;2;1;1;3;2;4;4;4;4;2;2;2;1;1;1;30.0;70.0;0;0;0;2;AUT|dense sur une voie, fluide sur les 2 autres;;;1;;0;40;1;1;10;4;1;2;2;4;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;incident
;Vou;;1;2;2;3;3;1;1;3;3;1;1;1;2;3;3;4;4;4;1;2;2;1;1;1;20.0;80.0;0;0;0;2;2;;;1;;0;50;1;1;12;3;1;NRP;2;1;1;incident
;Vou;;1;2;2;3;1;1;1;3;3;1;2;1;2;1;5;5;5;5;1;2;2;1;1;1;30.0;70.0;0;0;0;2;3;;;1;;0;105;1;1;12;3;1;NRP;2;4;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;0;;;4;3;1;1;4;1;1;1;1;1;2;4;4;4;4;2;2;2;1;2;1;0.0;100.0;0;0;0;NSP;1;;;1;;0;40;0;1;12;3;4;1;2;1;1;incident
;Vou;;0;;;4;3;1;1;4;4;1;1;1;1;3;3;4;4;4;2;2;2;1;1;1;1.0;99.0;0;0;0;2;1;;;2;;0;45;0;1;12;1;2;NRP;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
